lon,lat,dist_shore_km,Water_land
-129.75,39.5,467.736,Fully in water
-129.75,39.4167,470.156,Fully in water
-129.75,39.3333,472.475,Fully in water
-129.75,39.25,474.844,Fully in water
-129.75,39.1667,477.381,Fully in water
-129.75,39.0833,480.081,Fully in water
-129.75,39,482.944,Fully in water
-129.75,38.9167,485.966,Fully in water
-129.75,38.8333,489.143,Fully in water
-129.75,38.75,492.473,Fully in water
-129.75,38.6667,495.954,Fully in water
-129.75,38.5833,499.581,Fully in water
-129.75,38.5,503.351,Fully in water
-129.75,38.4167,507.262,Fully in water
-129.75,38.3333,511.31,Fully in water
-129.75,38.25,515.492,Fully in water
-129.75,38.1667,519.805,Fully in water
-129.75,38.0833,524.245,Fully in water
-129.75,38,528.809,Fully in water
-129.75,37.9167,533.494,Fully in water
-129.75,37.8333,538.297,Fully in water
-129.75,37.75,541.619,Fully in water
-129.75,37.6667,544.264,Fully in water
-129.75,37.5833,547.053,Fully in water
-129.75,37.5,549.982,Fully in water
-129.75,37.4167,553.051,Fully in water
-129.75,37.3333,556.224,Fully in water
-129.75,37.25,559.503,Fully in water
-129.75,37.1667,562.913,Fully in water
-129.75,37.0833,566.454,Fully in water
-129.75,37,570.122,Fully in water
-129.75,36.9167,573.916,Fully in water
-129.75,36.8333,577.832,Fully in water
-129.75,36.75,581.869,Fully in water
-129.75,36.6667,586.023,Fully in water
-129.75,36.5833,590.293,Fully in water
-129.75,36.5,594.675,Fully in water
-129.75,36.4167,599.168,Fully in water
-129.75,36.3333,603.769,Fully in water
-129.75,36.25,608.475,Fully in water
-129.75,36.1667,613.283,Fully in water
-129.75,36.0833,618.193,Fully in water
-129.75,36,623.2,Fully in water
-129.75,35.9167,628.304,Fully in water
-129.75,35.8333,633.501,Fully in water
-129.75,35.75,638.789,Fully in water
-129.75,35.6667,644.166,Fully in water
-129.75,35.5833,649.629,Fully in water
-129.75,35.5,655.177,Fully in water
-129.75,35.4167,660.808,Fully in water
-129.75,35.3333,666.519,Fully in water
-129.75,35.25,672.308,Fully in water
-129.75,35.1667,678.174,Fully in water
-129.75,35.0833,683.212,Fully in water
-129.75,35,687.909,Fully in water
-129.75,34.9167,692.697,Fully in water
-129.75,34.8333,697.574,Fully in water
-129.75,34.75,702.539,Fully in water
-129.75,34.6667,707.589,Fully in water
-129.75,34.5833,712.723,Fully in water
-129.75,34.5,717.939,Fully in water
-129.75,34.4167,723.235,Fully in water
-129.75,34.3333,728.61,Fully in water
-129.75,34.25,734.061,Fully in water
-129.75,34.1667,739.587,Fully in water
-129.75,34.0833,745.186,Fully in water
-129.75,34,750.857,Fully in water
-129.75,33.9167,756.598,Fully in water
-129.75,33.8333,762.408,Fully in water
-129.75,33.75,768.001,Fully in water
-129.75,33.6667,772.927,Fully in water
-129.75,33.5833,777.433,Fully in water
-129.75,33.5,781.395,Fully in water
-129.75,33.4167,785.445,Fully in water
-129.75,33.25,793.805,Fully in water
-129.75,33.1667,798.112,Fully in water
-129.75,33.0833,802.502,Fully in water
-129.75,33,806.973,Fully in water
-129.75,32.9167,811.524,Fully in water
-129.75,32.8333,816.154,Fully in water
-129.75,32.75,820.862,Fully in water
-129.75,32.6667,825.642,Fully in water
-129.75,32.5833,830.498,Fully in water
-129.75,32.5,835.427,Fully in water
-129.75,32.4167,840.428,Fully in water
-129.75,32.3333,845.5,Fully in water
-129.75,32.25,850.642,Fully in water
-129.75,32.1667,855.853,Fully in water
-129.75,32.0833,861.13,Fully in water
-129.75,32,866.473,Fully in water
-129.75,31.9167,871.881,Fully in water
-129.75,31.8333,877.353,Fully in water
-129.75,31.75,882.887,Fully in water
-129.75,31.6667,888.482,Fully in water
-129.75,31.5833,894.137,Fully in water
-129.75,31.5,899.851,Fully in water
-129.75,31.4167,905.623,Fully in water
-129.75,31.3333,911.452,Fully in water
-129.75,31.25,917.336,Fully in water
-129.75,31.1667,923.274,Fully in water
-129.75,31.0833,929.266,Fully in water
-129.75,31,935.311,Fully in water
-129.6667,48,267.258,Fully in water
-129.6667,47.9167,275.437,Fully in water
-129.6667,47.8333,283.683,Fully in water
-129.6667,47.75,291.989,Fully in water
-129.6667,47.6667,299.118,Fully in water
-129.6667,47.5833,305.247,Fully in water
-129.6667,47.5,311.531,Fully in water
-129.6667,47.4167,317.96,Fully in water
-129.6667,47.3333,324.526,Fully in water
-129.6667,47.25,331.214,Fully in water
-129.6667,47.1667,338.02,Fully in water
-129.6667,47.0833,344.939,Fully in water
-129.6667,47,351.967,Fully in water
-129.6667,46.9167,359.096,Fully in water
-129.6667,46.8333,366.32,Fully in water
-129.6667,46.75,373.634,Fully in water
-129.6667,46.6667,381.032,Fully in water
-129.6667,46.5833,388.511,Fully in water
-129.6667,46.5,396.064,Fully in water
-129.6667,46.4167,403.689,Fully in water
-129.6667,46.3333,411.381,Fully in water
-129.6667,46.25,419.136,Fully in water
-129.6667,46.1667,426.951,Fully in water
-129.6667,46.0833,431.081,Fully in water
-129.6667,46,431.958,Fully in water
-129.6667,45.9167,433.032,Fully in water
-129.6667,45.8333,434.299,Fully in water
-129.6667,45.75,435.76,Fully in water
-129.6667,45.6667,437.411,Fully in water
-129.6667,45.5833,439.252,Fully in water
-129.6667,45.5,441.279,Fully in water
-129.6667,45.4167,443.14,Fully in water
-129.6667,45.3333,443.379,Fully in water
-129.6667,45.25,443.426,Fully in water
-129.6667,45.1667,442.86,Fully in water
-129.6667,45.0833,442.481,Fully in water
-129.6667,45,442.234,Fully in water
-129.6667,44.9167,442.181,Fully in water
-129.6667,44.8333,442.299,Fully in water
-129.6667,44.75,442.564,Fully in water
-129.6667,44.6667,442.81,Fully in water
-129.6667,44.5833,443.156,Fully in water
-129.6667,44.5,442.896,Fully in water
-129.6667,44.4167,440.646,Fully in water
-129.6667,44.3333,438.44,Fully in water
-129.6667,44.25,436.42,Fully in water
-129.6667,44.1667,434.587,Fully in water
-129.6667,44.0833,432.945,Fully in water
-129.6667,44,431.494,Fully in water
-129.6667,43.9167,430.055,Fully in water
-129.6667,43.8333,427.849,Fully in water
-129.6667,43.75,425.832,Fully in water
-129.6667,43.6667,424.008,Fully in water
-129.6667,43.5833,422.379,Fully in water
-129.6667,43.5,420.946,Fully in water
-129.6667,43.4167,419.713,Fully in water
-129.6667,43.3333,418.678,Fully in water
-129.6667,43.25,417.846,Fully in water
-129.6667,43.1667,417.218,Fully in water
-129.6667,43.0833,416.794,Fully in water
-129.6667,43,416.575,Fully in water
-129.6667,42.9167,416.561,Fully in water
-129.6667,42.8333,416.753,Fully in water
-129.6667,42.75,417.15,Fully in water
-129.6667,42.6667,417.752,Fully in water
-129.6667,42.5833,418.557,Fully in water
-129.6667,42.5,419.564,Fully in water
-129.6667,42.4167,420.773,Fully in water
-129.6667,42.3333,422.18,Fully in water
-129.6667,42.25,423.785,Fully in water
-129.6667,42.1667,425.585,Fully in water
-129.6667,42.0833,427.578,Fully in water
-129.6667,42,429.76,Fully in water
-129.6667,41.9167,432.13,Fully in water
-129.6667,41.8333,434.683,Fully in water
-129.6667,41.75,437.417,Fully in water
-129.6667,41.6667,439.574,Fully in water
-129.6667,41.5833,441.48,Fully in water
-129.6667,41.5,443.57,Fully in water
-129.6667,41.4167,445.842,Fully in water
-129.6667,41.3333,448.286,Fully in water
-129.6667,41.25,450.755,Fully in water
-129.6667,41.1667,450.463,Fully in water
-129.6667,41.0833,449.184,Fully in water
-129.6667,41,448.093,Fully in water
-129.6667,40.9167,447.19,Fully in water
-129.6667,40.8333,446.477,Fully in water
-129.6667,40.75,445.955,Fully in water
-129.6667,40.6667,445.624,Fully in water
-129.6667,40.5833,445.485,Fully in water
-129.6667,40.5,445.537,Fully in water
-129.6667,40.4167,445.782,Fully in water
-129.6667,40.3333,446.218,Fully in water
-129.6667,40.25,446.843,Fully in water
-129.6667,40.1667,447.652,Fully in water
-129.6667,40.0833,448.651,Fully in water
-129.6667,40,449.837,Fully in water
-129.6667,39.9167,451.21,Fully in water
-129.6667,39.8333,452.768,Fully in water
-129.6667,39.75,454.508,Fully in water
-129.6667,39.6667,456.428,Fully in water
-129.6667,39.5833,458.528,Fully in water
-129.6667,39.5,460.803,Fully in water
-129.6667,39.4167,463.251,Fully in water
-129.6667,39.3333,465.515,Fully in water
-129.6667,39.25,467.912,Fully in water
-129.6667,39.1667,470.477,Fully in water
-129.6667,39.0833,473.209,Fully in water
-129.6667,39,476.104,Fully in water
-129.6667,38.9167,479.161,Fully in water
-129.6667,38.8333,482.375,Fully in water
-129.6667,38.75,485.744,Fully in water
-129.6667,38.6667,489.264,Fully in water
-129.6667,38.5833,492.933,Fully in water
-129.6667,38.5,496.746,Fully in water
-129.6667,38.4167,500.701,Fully in water
-129.6667,38.3333,504.794,Fully in water
-129.6667,38.25,509.022,Fully in water
-129.6667,38.1667,513.381,Fully in water
-129.6667,38.0833,517.869,Fully in water
-129.6667,38,522.481,Fully in water
-129.6667,37.9167,527.216,Fully in water
-129.6667,37.8333,532.042,Fully in water
-129.6667,37.75,534.567,Fully in water
-129.6667,37.6667,537.239,Fully in water
-129.6667,37.5833,540.056,Fully in water
-129.6667,37.5,543.016,Fully in water
-129.6667,37.4167,546.116,Fully in water
-129.6667,37.3333,549.303,Fully in water
-129.6667,37.25,552.615,Fully in water
-129.6667,37.1667,556.06,Fully in water
-129.6667,37.0833,559.637,Fully in water
-129.6667,37,563.342,Fully in water
-129.6667,36.9167,567.173,Fully in water
-129.6667,36.8333,571.129,Fully in water
-129.6667,36.75,575.205,Fully in water
-129.6667,36.6667,579.4,Fully in water
-129.6667,36.5833,583.711,Fully in water
-129.6667,36.5,588.135,Fully in water
-129.6667,36.4167,592.67,Fully in water
-129.6667,36.3333,597.313,Fully in water
-129.6667,36.25,602.063,Fully in water
-129.6667,36.1667,606.916,Fully in water
-129.6667,36.0833,611.869,Fully in water
-129.6667,36,616.921,Fully in water
-129.6667,35.9167,622.069,Fully in water
-129.6667,35.8333,627.311,Fully in water
-129.6667,35.75,632.644,Fully in water
-129.6667,35.6667,638.066,Fully in water
-129.6667,35.5833,643.575,Fully in water
-129.6667,35.5,649.169,Fully in water
-129.6667,35.4167,654.845,Fully in water
-129.6667,35.3333,660.601,Fully in water
-129.6667,35.25,666.436,Fully in water
-129.6667,35.1667,672.011,Fully in water
-129.6667,35.0833,676.653,Fully in water
-129.6667,35,681.388,Fully in water
-129.6667,34.9167,686.215,Fully in water
-129.6667,34.8333,691.132,Fully in water
-129.6667,34.75,696.136,Fully in water
-129.6667,34.6667,701.225,Fully in water
-129.6667,34.5833,706.399,Fully in water
-129.6667,34.5,711.655,Fully in water
-129.6667,34.4167,716.991,Fully in water
-129.6667,34.3333,722.405,Fully in water
-129.6667,34.25,727.897,Fully in water
-129.6667,34.1667,733.463,Fully in water
-129.6667,34.0833,739.102,Fully in water
-129.6667,34,744.814,Fully in water
-129.6667,33.9167,750.595,Fully in water
-129.6667,33.8333,756.444,Fully in water
-129.6667,33.75,761.458,Fully in water
-129.6667,33.6667,766.41,Fully in water
-129.6667,33.5833,770.431,Fully in water
-129.6667,33.5,774.422,Fully in water
-129.6667,33.4167,778.502,Fully in water
-129.6667,33.3333,782.669,Fully in water
-129.6667,33.25,786.922,Fully in water
-129.6667,33.1667,791.26,Fully in water
-129.6667,33.0833,795.681,Fully in water
-129.6667,33,800.183,Fully in water
-129.6667,32.9167,804.767,Fully in water
-129.6667,32.8333,809.429,Fully in water
-129.6667,32.75,814.167,Fully in water
-129.6667,32.6667,818.98,Fully in water
-129.6667,32.5833,823.869,Fully in water
-129.6667,32.5,828.831,Fully in water
-129.6667,32.4167,833.865,Fully in water
-129.6667,32.3333,838.971,Fully in water
-129.6667,32.25,844.147,Fully in water
-129.6667,32.1667,849.391,Fully in water
-129.6667,32.0833,854.702,Fully in water
-129.6667,32,860.079,Fully in water
-129.6667,31.9167,865.521,Fully in water
-129.6667,31.8333,871.027,Fully in water
-129.6667,31.75,876.595,Fully in water
-129.6667,31.6667,882.224,Fully in water
-129.6667,31.5833,887.913,Fully in water
-129.6667,31.5,893.661,Fully in water
-129.6667,31.4167,899.467,Fully in water
-129.6667,31.3333,905.329,Fully in water
-129.6667,31.25,911.247,Fully in water
-129.6667,31.1667,917.22,Fully in water
-129.6667,31.0833,923.245,Fully in water
-129.6667,31,928.225,Fully in water
-129.5833,48,264.345,Fully in water
-129.5833,47.9167,272.607,Fully in water
-129.5833,47.8333,280.924,Fully in water
-129.5833,47.75,288.349,Fully in water
-129.5833,47.6667,294.403,Fully in water
-129.5833,47.5833,300.62,Fully in water
-129.5833,47.5,306.991,Fully in water
-129.5833,47.4167,313.507,Fully in water
-129.5833,47.3333,320.153,Fully in water
-129.5833,47.25,326.92,Fully in water
-129.5833,47.1667,333.806,Fully in water
-129.5833,47.0833,340.805,Fully in water
-129.5833,47,347.91,Fully in water
-129.5833,46.9167,355.113,Fully in water
-129.5833,46.8333,362.411,Fully in water
-129.5833,46.75,369.796,Fully in water
-129.5833,46.6667,377.264,Fully in water
-129.5833,46.5833,384.81,Fully in water
-129.5833,46.5,392.429,Fully in water
-129.5833,46.4167,400.118,Fully in water
-129.5833,46.3333,407.871,Fully in water
-129.5833,46.25,415.686,Fully in water
-129.5833,46.1667,421.955,Fully in water
-129.5833,46.0833,424.659,Fully in water
-129.5833,46,425.539,Fully in water
-129.5833,45.9167,426.619,Fully in water
-129.5833,45.8333,427.896,Fully in water
-129.5833,45.75,429.369,Fully in water
-129.5833,45.6667,431.035,Fully in water
-129.5833,45.5833,432.893,Fully in water
-129.5833,45.5,434.94,Fully in water
-129.5833,45.4167,436.618,Fully in water
-129.5833,45.3333,436.851,Fully in water
-129.5833,45.25,436.902,Fully in water
-129.5833,45.1667,436.317,Fully in water
-129.5833,45.0833,435.924,Fully in water
-129.5833,45,435.664,Fully in water
-129.5833,44.9167,435.601,Fully in water
-129.5833,44.8333,435.71,Fully in water
-129.5833,44.75,435.966,Fully in water
-129.5833,44.6667,436.206,Fully in water
-129.5833,44.5833,436.543,Fully in water
-129.5833,44.5,436.269,Fully in water
-129.5833,44.4167,434.22,Fully in water
-129.5833,44.3333,431.973,Fully in water
-129.5833,44.25,429.913,Fully in water
-129.5833,44.1667,428.043,Fully in water
-129.5833,44.0833,426.366,Fully in water
-129.5833,44,424.884,Fully in water
-129.5833,43.9167,423.576,Fully in water
-129.5833,43.8333,421.326,Fully in water
-129.5833,43.75,419.269,Fully in water
-129.5833,43.6667,417.407,Fully in water
-129.5833,43.5833,415.743,Fully in water
-129.5833,43.5,414.278,Fully in water
-129.5833,43.4167,413.016,Fully in water
-129.5833,43.3333,411.956,Fully in water
-129.5833,43.25,411.101,Fully in water
-129.5833,43.1667,410.453,Fully in water
-129.5833,43.0833,410.012,Fully in water
-129.5833,43,409.78,Fully in water
-129.5833,42.9167,409.757,Fully in water
-129.5833,42.8333,409.943,Fully in water
-129.5833,42.75,410.337,Fully in water
-129.5833,42.6667,410.94,Fully in water
-129.5833,42.5833,411.749,Fully in water
-129.5833,42.5,412.764,Fully in water
-129.5833,42.4167,413.983,Fully in water
-129.5833,42.3333,415.405,Fully in water
-129.5833,42.25,417.027,Fully in water
-129.5833,42.1667,418.847,Fully in water
-129.5833,42.0833,420.863,Fully in water
-129.5833,42,423.071,Fully in water
-129.5833,41.9167,425.469,Fully in water
-129.5833,41.8333,428.053,Fully in water
-129.5833,41.75,430.82,Fully in water
-129.5833,41.6667,432.77,Fully in water
-129.5833,41.5833,434.696,Fully in water
-129.5833,41.5,436.81,Fully in water
-129.5833,41.4167,439.109,Fully in water
-129.5833,41.3333,441.548,Fully in water
-129.5833,41.25,444.045,Fully in water
-129.5833,41.1667,443.548,Fully in water
-129.5833,41.0833,442.241,Fully in water
-129.5833,41,441.123,Fully in water
-129.5833,40.9167,440.198,Fully in water
-129.5833,40.8333,439.465,Fully in water
-129.5833,40.75,438.925,Fully in water
-129.5833,40.6667,438.58,Fully in water
-129.5833,40.5833,438.43,Fully in water
-129.5833,40.5,438.474,Fully in water
-129.5833,40.4167,438.714,Fully in water
-129.5833,40.3333,439.148,Fully in water
-129.5833,40.25,439.774,Fully in water
-129.5833,40.1667,440.588,Fully in water
-129.5833,40.0833,441.594,Fully in water
-129.5833,40,442.79,Fully in water
-129.5833,39.9167,444.176,Fully in water
-129.5833,39.8333,445.75,Fully in water
-129.5833,39.75,447.508,Fully in water
-129.5833,39.6667,449.451,Fully in water
-129.5833,39.5833,451.574,Fully in water
-129.5833,39.5,453.875,Fully in water
-129.5833,39.4167,456.31,Fully in water
-129.5833,39.3333,458.561,Fully in water
-129.5833,39.25,460.985,Fully in water
-129.5833,39.1667,463.58,Fully in water
-129.5833,39.0833,466.344,Fully in water
-129.5833,39,469.274,Fully in water
-129.5833,38.9167,472.367,Fully in water
-129.5833,38.8333,475.619,Fully in water
-129.5833,38.75,479.027,Fully in water
-129.5833,38.6667,482.589,Fully in water
-129.5833,38.5833,486.3,Fully in water
-129.5833,38.5,490.157,Fully in water
-129.5833,38.4167,494.157,Fully in water
-129.5833,38.3333,498.296,Fully in water
-129.5833,38.25,502.571,Fully in water
-129.5833,38.1667,506.978,Fully in water
-129.5833,38.0833,511.515,Fully in water
-129.5833,38,516.177,Fully in water
-129.5833,37.9167,520.961,Fully in water
-129.5833,37.8333,524.971,Fully in water
-129.5833,37.75,527.522,Fully in water
-129.5833,37.6667,530.222,Fully in water
-129.5833,37.5833,533.068,Fully in water
-129.5833,37.5,536.058,Fully in water
-129.5833,37.4167,539.184,Fully in water
-129.5833,37.3333,542.393,Fully in water
-129.5833,37.25,545.738,Fully in water
-129.5833,37.1667,549.219,Fully in water
-129.5833,37.0833,552.832,Fully in water
-129.5833,37,556.575,Fully in water
-129.5833,36.9167,560.445,Fully in water
-129.5833,36.8333,564.44,Fully in water
-129.5833,36.75,568.557,Fully in water
-129.5833,36.6667,572.793,Fully in water
-129.5833,36.5833,577.146,Fully in water
-129.5833,36.5,581.613,Fully in water
-129.5833,36.4167,586.192,Fully in water
-129.5833,36.3333,590.879,Fully in water
